interest_expense,date,total_assets,state,bank_id,gross_loans,interest_income,net_loans,charge_offs,total_deposits,id,net_interest_margin,charge_off_rate
768.0,2010-03-31,132133,GEORGIA,57994,91675,1510.0,89693,75.89652896478194,118178,57994_20100331,0.0056,0.0008
1778.0,2010-03-31,840863,ALABAMA,57997,573443,8297.0,563253,81.48042599605945,691274,57997_20100331,0.0078,0.0001
312.0,2010-03-31,77559,KANSAS,58000,60389,968.0,59643,98.50206440957886,60550,58000_20100331,0.0085,0.0016
220.0,2010-03-31,89166,CALIFORNIA,58004,69520,965.0,66958,87.83220085526143,76234,58004_20100331,0.0084,0.0013
442.0,2010-03-31,84705,GEORGIA,58005,45958,889.0,45159,59.29023448782922,76166,58005_20100331,0.0053,0.0013
11058.0,2010-03-31,2476689,TEXAS,58006,1479014,26360.0,1466828,75.9990093582486,1930062,58006_20100331,0.0062,0.0001
10005.0,2010-03-31,2999110,UTAH,58009,1698767,14476.0,1696119,78.88378898392622,2150149,58009_20100331,0.0015,0.0
1124.0,2010-03-31,220987,IOWA,5800,182839,2924.0,179308,99.0274425771391,181069,5800_20100331,0.0081,0.0005
347.0,2010-03-31,65863,MONTANA,58010,48364,782.0,47160,76.69539762563018,61490,58010_20100331,0.0066,0.0016
0.0,2010-03-31,9342,DELAWARE,58011,0,25.0,0,0.0,0,58011_20100331,0.0027,
1654.0,2010-03-31,552061,IOWA,58013,436407,6312.0,431189,119.15379853872597,361876,58013_20100331,0.0084,0.0003
722.0,2010-03-31,162995,TEXAS,58014,125855,2071.0,123994,112.77513006148361,109948,58014_20100331,0.0083,0.0009
2219.0,2010-03-31,580929,MISSOURI,58018,401759,6150.0,389257,85.18795725468826,456939,58018_20100331,0.0068,0.0002
302.0,2010-03-31,93232,CALIFORNIA,58019,73277,1228.0,71622,85.77793214127453,83497,58019_20100331,0.0099,0.0012
523.0,2010-03-31,144853,IOWA,5801,94125,1566.0,93352,86.2398034125657,108247,5801_20100331,0.0072,0.0009
1775.0,2010-03-31,304123,WISCONSIN,58020,254077,3866.0,251111,97.7233899307677,256961,58020_20100331,0.0069,0.0004
297.0,2010-03-31,1152391,NORTH CAROLINA,58021,449150,12173.0,439480,41.010040685304766,1071640,58021_20100331,0.0103,0.0001
685.0,2010-03-31,132107,OHIO,58022,108931,1828.0,107597,90.65533162577513,118688,58022_20100331,0.0087,0.0008
463.0,2010-03-31,97373,COLORADO,58025,86209,1358.0,84508,107.6096368359395,78532,58025_20100331,0.0092,0.0012
0.0,2010-03-31,287564,CALIFORNIA,58026,0,86.0,0,0.0,0,58026_20100331,0.0003,
498.0,2010-03-31,131002,FLORIDA,58029,91194,1373.0,87145,73.72922941554705,118196,58029_20100331,0.0067,0.0008
1006.0,2010-03-31,331373,FLORIDA,58030,250465,3542.0,245620,86.96729785998555,282428,58030_20100331,0.0077,0.0003
17688.0,2010-03-31,22282705,RHODE ISLAND,58032,20104433,261937.0,20000117,130.4298747880527,15334000,58032_20100331,0.011,0.0
216.0,2010-03-31,51202,FLORIDA,58034,35391,571.0,34785,75.9896015379238,45776,58034_20100331,0.0069,0.0021
394.0,2010-03-31,108538,CALIFORNIA,58037,86151,1286.0,84408,87.1605295223147,96842,58037_20100331,0.0082,0.001
94.0,2010-03-31,17813,MINNESOTA,58039,13139,220.0,12720,82.50632418758514,15417,58039_20100331,0.0071,0.0063
218.0,2010-03-31,60993,IOWA,5803,38399,660.0,37970,70.62215195759323,53765,5803_20100331,0.0072,0.0018
654.0,2010-03-31,127289,TENNESSEE,58040,80733,1539.0,78199,77.57375553042478,100806,58040_20100331,0.007,0.001
232.0,2010-03-31,85649,OHIO,58041,64718,1023.0,63756,90.76879271070615,70240,58041_20100331,0.0092,0.0014
342.0,2010-03-31,123286,ARIZONA,58044,76413,1377.0,74728,85.03510508767738,87879,58044_20100331,0.0084,0.0011
1584.0,2010-03-31,263183,NEW JERSEY,58046,201188,3548.0,197231,79.82604542731792,247076,58046_20100331,0.0075,0.0004
262.0,2010-03-31,122171,OREGON,58047,99688,1502.0,96823,87.49039912530384,110667,58047_20100331,0.0101,0.0009
446.0,2010-03-31,167384,NEW JERSEY,58048,115183,1874.0,113653,80.32127662581803,141498,58048_20100331,0.0085,0.0007
571.0,2010-03-31,120018,KENTUCKY,58049,92286,1335.0,91067,96.62896311701542,94244,58049_20100331,0.0064,0.001
3512.0,2010-03-31,1097437,TEXAS,58050,691830,13264.0,684645,85.65814562178772,799276,58050_20100331,0.0089,0.0001
532.0,2010-03-31,141122,ARKANSAS,58052,106367,1755.0,104539,87.30572328147052,119739,58052_20100331,0.0087,0.0008
254.0,2010-03-31,63208,NEW JERSEY,58054,49572,804.0,48874,85.70476624697505,57026,58054_20100331,0.0087,0.0017
201.0,2010-03-31,50702,FLORIDA,58056,38234,598.0,36882,77.19614040228562,47777,58056_20100331,0.0078,0.002
514.0,2010-03-31,159622,MINNESOTA,58057,142926,2518.0,139217,112.68616849057827,123544,58057_20100331,0.0126,0.0008
620.0,2010-03-31,197714,CALIFORNIA,58060,145673,2149.0,142906,85.2122166171753,167706,58060_20100331,0.0077,0.0006
1767.0,2010-03-31,492992,PENNSYLVANIA,58061,326450,5694.0,323692,82.04933220788372,394509,58061_20100331,0.008,0.0003
158.0,2010-03-31,42534,MINNESOTA,58063,31673,541.0,30957,80.83822953388172,38295,58063_20100331,0.009,0.0026
283.0,2010-03-31,74392,ARIZONA,58066,30387,740.0,29519,42.60149225729171,69291,58066_20100331,0.0061,0.0014
630.0,2010-03-31,113086,GEORGIA,58068,87047,1385.0,85531,85.52330290273875,100009,58068_20100331,0.0067,0.001
119.0,2010-03-31,95684,CALIFORNIA,58069,78155,1178.0,76630,88.25392438010343,86829,58069_20100331,0.0111,0.0011
1389.0,2010-03-31,193299,NEW YORK,58072,162596,2391.0,158438,83.43804473186684,189887,58072_20100331,0.0052,0.0005
1154.0,2010-03-31,202069,FLORIDA,58073,157898,2157.0,155543,90.33061738862787,172193,58073_20100331,0.005,0.0006
406.0,2010-03-31,106185,GEORGIA,58074,85369,1380.0,83994,88.55362621374577,94851,58074_20100331,0.0092,0.001
372.0,2010-03-31,87072,SOUTH CAROLINA,58075,71728,1238.0,70886,109.76973225761495,64577,58075_20100331,0.0099,0.0015
110.0,2010-03-31,26296,MISSOURI,58076,21720,349.0,21491,95.44344273215792,22517,58076_20100331,0.0091,0.0044
248.0,2010-03-31,75903,NEW YORK,58077,57585,1056.0,56910,84.11670805250088,67656,58077_20100331,0.0106,0.0015
391.0,2010-03-31,83349,TENNESSEE,58079,63563,1100.0,62720,86.54138035709357,72474,58079_20100331,0.0085,0.0014
647.0,2010-03-31,169414,FLORIDA,58081,115224,1885.0,112520,73.8053851956315,152455,58081_20100331,0.0073,0.0006
146.0,2010-03-31,40724,TEXAS,58082,26394,633.0,25979,83.78160474716202,31008,58082_20100331,0.012,0.0032
296.0,2010-03-31,66274,TEXAS,58083,50295,991.0,48745,80.755786020775,60361,58083_20100331,0.0105,0.0016
320.0,2010-03-31,113294,PENNSYLVANIA,58084,97401,1426.0,96349,93.37681594836359,103183,58084_20100331,0.0098,0.001
2462.0,2010-03-31,685612,PENNSYLVANIA,58085,365996,7828.0,361345,64.56393946432719,559670,58085_20100331,0.0078,0.0002
428.0,2010-03-31,107654,CALIFORNIA,58087,95687,1210.0,91678,89.78708401073393,102106,58087_20100331,0.0073,0.0009
1225.0,2010-03-31,257468,ALABAMA,58088,211921,3116.0,208157,95.03236881271742,219038,58088_20100331,0.0073,0.0004
240.0,2010-03-31,131856,CALIFORNIA,58090,82528,1586.0,81113,69.73563168980786,116315,58090_20100331,0.0102,0.0008
803.0,2010-03-31,124064,WISCONSIN,58091,98788,1835.0,96398,96.918452087711,99463,58091_20100331,0.0083,0.001
1114.0,2010-03-31,244995,PENNSYLVANIA,58092,195079,3020.0,192761,98.90758889630048,194890,58092_20100331,0.0078,0.0005
3695.0,2010-03-31,645304,NORTH CAROLINA,58094,395837,8959.0,392577,73.77880097725992,532100,58094_20100331,0.0082,0.0002
384.0,2010-03-31,83026,IDAHO,58095,56922,890.0,55402,75.01353986135182,73856,58095_20100331,0.0061,0.0013
34.0,2010-03-31,25462,NEW YORK,58097,0,124.0,0,0.0,11928,58097_20100331,0.0035,
238.0,2010-03-31,85006,CALIFORNIA,58098,49971,771.0,48662,66.3485267851056,73343,58098_20100331,0.0063,0.0013
352.0,2010-03-31,322152,CALIFORNIA,58099,177661,2837.0,173808,65.11077312674664,266942,58099_20100331,0.0077,0.0004
598.0,2010-03-31,177952,CALIFORNIA,58100,131798,1926.0,130776,94.61575192811355,138218,58100_20100331,0.0075,0.0007
324.0,2010-03-31,98811,MICHIGAN,58101,86153,1265.0,84898,94.508577217219,89831,58101_20100331,0.0095,0.0011
1124.0,2010-03-31,223543,GEORGIA,58103,147445,2526.0,144168,72.95286866580979,197618,58103_20100331,0.0063,0.0005
392.0,2010-03-31,99338,TENNESSEE,58105,66668,1080.0,65998,83.4119029864894,79123,58105_20100331,0.0069,0.0013
215.0,2010-03-31,51068,MINNESOTA,58106,28509,414.0,27895,69.87725450901804,39920,58106_20100331,0.0039,0.0025
737.0,2010-03-31,141457,MISSOURI,58107,103075,1709.0,101653,88.1302885282286,115344,58107_20100331,0.0069,0.0009
595.0,2010-03-31,168195,ALABAMA,58111,101452,1902.0,99919,67.13272148241713,148838,58111_20100331,0.0078,0.0007
75.0,2010-03-31,24647,KENTUCKY,58112,17318,297.0,17041,97.59463948227479,17461,58112_20100331,0.009,0.0056
346.0,2010-03-31,88739,FLORIDA,58113,81801,1286.0,79836,104.49464673699642,76402,58113_20100331,0.0106,0.0013
225.0,2010-03-31,70046,ILLINOIS,58114,55186,759.0,54248,86.38766800433149,62796,58114_20100331,0.0076,0.0016
580.0,2010-03-31,158991,MISSOURI,58115,120473,1830.0,118075,95.39486972328822,123775,58115_20100331,0.0079,0.0008
106.0,2010-03-31,1019121,VIRGINIA,58119,774811,9179.0,753764,82.24797125439058,916453,58119_20100331,0.0089,0.0001
651.0,2010-03-31,159630,MISSOURI,58121,130068,1937.0,128103,103.29637543845503,124015,58121_20100331,0.0081,0.0008
126.0,2010-03-31,38212,KANSAS,58122,29731,542.0,29323,89.22529211295034,32864,58122_20100331,0.0109,0.003
3470.0,2010-03-31,1659403,MISSOURI,58124,656401,68609.0,618374,57.742207182222415,1070922,58124_20100331,0.0393,0.0001
915.0,2010-03-31,214242,GEORGIA,58125,161106,2121.0,157627,83.02362818527531,189858,58125_20100331,0.0056,0.0005
369.0,2010-03-31,147126,ILLINOIS,58127,113031,1862.0,111415,89.40307010856918,124621,58127_20100331,0.0101,0.0008
347.0,2010-03-31,99264,FLORIDA,58129,61414,1013.0,57460,75.15925233155878,76451,58129_20100331,0.0067,0.0012
570.0,2010-03-31,139980,FLORIDA,58131,120996,1726.0,117932,93.41666468635886,126243,58131_20100331,0.0083,0.0008
164.0,2010-03-31,100318,MICHIGAN,58132,77969,1190.0,77021,92.87359371043398,82931,58132_20100331,0.0102,0.0012
333.0,2010-03-31,79306,MASSACHUSETTS,58133,50914,845.0,50514,72.47969696100095,69694,58133_20100331,0.0065,0.0014
695.0,2010-03-31,170348,NORTH CAROLINA,58134,119190,1991.0,117376,92.39294710327457,127040,58134_20100331,0.0076,0.0008
376.0,2010-03-31,92770,NORTH CAROLINA,58136,72662,1161.0,70642,99.26229853724338,71167,58136_20100331,0.0085,0.0014
384.0,2010-03-31,128981,HAWAII,58137,104614,1779.0,102478,85.67749918484395,119609,58137_20100331,0.0108,0.0008
155.0,2010-03-31,90847,CALIFORNIA,58138,64154,998.0,63085,84.97898593674228,74236,58138_20100331,0.0093,0.0013
527.0,2010-03-31,217226,NEW YORK,58140,20897,1826.0,20697,10.504918232481652,197022,58140_20100331,0.006,0.0005
539.0,2010-03-31,260621,TEXAS,58142,145251,2700.0,143842,85.76982475388624,167707,58142_20100331,0.0083,0.0006
369.0,2010-03-31,83786,GEORGIA,58143,56642,1144.0,55729,78.1404674771099,71319,58143_20100331,0.0092,0.0014
481.0,2010-03-31,109191,VIRGINIA,58147,91144,1394.0,89902,106.80622052202014,84173,58147_20100331,0.0084,0.0012
307.0,2010-03-31,48482,UTAH,58148,43744,1651.0,42289,102.75543676345522,41155,58148_20100331,0.0277,0.0023
206.0,2010-03-31,84447,IOWA,5814,57819,937.0,56688,77.38659167542626,73253,5814_20100331,0.0087,0.0013
214.0,2010-03-31,78283,FLORIDA,58152,66257,1007.0,64003,103.32230204213415,61945,58152_20100331,0.0101,0.0016
293.0,2010-03-31,71352,MISSISSIPPI,58154,61917,1029.0,60921,103.84556379442597,58665,58154_20100331,0.0103,0.0017
141.0,2010-03-31,86788,ARIZONA,58155,75592,1145.0,74310,168.0005425935974,44232,58155_20100331,0.0116,0.0022
486.0,2010-03-31,102050,SOUTH CAROLINA,58157,60071,1062.0,59233,71.90565213168884,82376,58157_20100331,0.0056,0.0012
489.0,2010-03-31,113654,ILLINOIS,58158,92136,959.0,88410,86.82884670156452,101821,58158_20100331,0.0041,0.0009
311.0,2010-03-31,132038,CALIFORNIA,58159,115737,1874.0,114042,104.1974270886631,109448,58159_20100331,0.0118,0.0009
1423.0,2010-03-31,348992,VIRGINIA,58163,259002,3889.0,255851,89.7193934803344,285168,58163_20100331,0.0071,0.0003
650.0,2010-03-31,139579,KENTUCKY,58164,106646,1772.0,105296,93.44029532869516,112688,58164_20100331,0.008,0.0009
523.0,2010-03-31,143578,ILLINOIS,58165,100440,1791.0,98816,78.2069140179815,126352,58165_20100331,0.0088,0.0008
5161.0,2010-03-31,1540013,PENNSYLVANIA,58166,1168315,17573.0,1157423,90.36514632320161,1280829,58166_20100331,0.0081,0.0001
2043.0,2010-03-31,514614,NEW YORK,58167,299005,5095.0,296887,65.08039501518024,456185,58167_20100331,0.0059,0.0002
4191.0,2010-03-31,1203900,NEW YORK,58168,442429,9925.0,439305,40.76179995676125,1077737,58168_20100331,0.0048,0.0001
2902.0,2010-03-31,784669,NEW YORK,58169,329246,6175.0,326906,46.39050466663734,704683,58169_20100331,0.0042,0.0001
3796.0,2010-03-31,1045702,NEW YORK,58170,297940,7239.0,295729,31.108214834964855,950646,58170_20100331,0.0033,0.0001
945.0,2010-03-31,196084,PENNSYLVANIA,58171,144018,2497.0,141819,84.36635554048507,168099,58171_20100331,0.0079,0.0006
172.0,2010-03-31,32662,KENTUCKY,58172,26684,469.0,26200,89.55427946404157,29256,58172_20100331,0.0091,0.0034
568.0,2010-03-31,160946,FLORIDA,58173,112750,1802.0,110772,75.3663813631972,146978,58173_20100331,0.0077,0.0007
1448.0,2010-03-31,380972,VIRGINIA,58174,321509,4711.0,317680,105.88874482105774,300013,58174_20100331,0.0086,0.0003
1045.0,2010-03-31,329909,NEW JERSEY,58175,275632,4046.0,272570,97.86651921640718,278512,58175_20100331,0.0091,0.0004
589.0,2010-03-31,190027,FLORIDA,58176,106716,2262.0,103131,78.25582189442054,131787,58176_20100331,0.0088,0.0007
40966.0,2010-03-31,7529963,UTAH,58177,3770810,103141.0,3734117,61.173023967639274,6104189,58177_20100331,0.0083,0.0
386.0,2010-03-31,122248,SOUTH CAROLINA,58179,101805,1623.0,100221,106.10449420358901,94455,58179_20100331,0.0101,0.001
471.0,2010-03-31,143030,IOWA,5817,75211,1629.0,73142,58.25077251441496,125564,5817_20100331,0.0081,0.0008
779.0,2010-03-31,312968,SOUTH DAKOTA,58180,69815,4016.0,61887,30.81530831739962,200832,58180_20100331,0.0103,0.0004
1242.0,2010-03-31,339743,GEORGIA,58181,285672,4252.0,281193,106.70448724029977,263525,58181_20100331,0.0089,0.0004
168.0,2010-03-31,42542,WASHINGTON,58183,23612,498.0,23193,59.85753735773092,38747,58183_20100331,0.0078,0.0025
221.0,2010-03-31,85113,VIRGIN ISLANDS,58184,72082,1019.0,70695,97.9426433915212,72180,58184_20100331,0.0094,0.0014
281.0,2010-03-31,51999,GEORGIA,58185,40382,579.0,39536,91.23551945354687,43334,58185_20100331,0.0057,0.0023
110.0,2010-03-31,60798,ARIZONA,58186,42848,677.0,41244,78.81822351322427,52328,58186_20100331,0.0093,0.0018
124.0,2010-03-31,128972,DELAWARE,58188,0,467.0,0,0.0,36963,58188_20100331,0.0027,
644.0,2010-03-31,122240,GEORGIA,58189,91713,1051.0,89622,89.18854367772624,100486,58189_20100331,0.0033,0.001
265.0,2010-03-31,57487,IOWA,5818,49934,815.0,49311,109.18209193162696,45164,5818_20100331,0.0096,0.0022
382.0,2010-03-31,160121,CALIFORNIA,58191,73055,1689.0,71819,51.122183863045876,140485,58191_20100331,0.0082,0.0007
722.0,2010-03-31,202629,FLORIDA,58194,142255,2051.0,140627,82.36179521268807,170743,58194_20100331,0.0066,0.0006
437.0,2010-03-31,97730,PENNSYLVANIA,58196,69815,1207.0,66711,78.8350409472826,84621,58196_20100331,0.0079,0.0011
1110.0,2010-03-31,171699,GEORGIA,58197,125800,1131.0,122240,76.6044380941638,159573,58197_20100331,0.0001,0.0006
163.0,2010-03-31,70310,OHIO,58198,56618,815.0,55657,91.94337066772393,60534,58198_20100331,0.0093,0.0016
224.0,2010-03-31,48577,MONTANA,58199,41478,601.0,39992,99.42817363631843,40222,58199_20100331,0.0078,0.0024
759.0,2010-03-31,162320,IOWA,5819,124093,2117.0,122270,108.58406450925366,112604,5819_20100331,0.0084,0.0009
535.0,2010-03-31,123258,TENNESSEE,58201,87221,1459.0,86219,83.64036747087299,103083,58201_20100331,0.0075,0.001
569.0,2010-03-31,130344,NEW YORK,58203,86982,1612.0,85595,73.28401784261852,116799,58203_20100331,0.008,0.0008
1.0,2010-03-31,7507,DELAWARE,58204,0,48.0,0,0.0,539,58204_20100331,0.0063,
587.0,2010-03-31,98380,MISSOURI,58205,71665,1217.0,68883,87.7523981808222,78497,58205_20100331,0.0064,0.0012
253.0,2010-03-31,65016,ALABAMA,58206,45415,760.0,44589,80.18306389253537,55609,58206_20100331,0.0078,0.0018
1177.0,2010-03-31,224515,TENNESSEE,58208,169783,2639.0,166982,87.40179323845464,191051,58208_20100331,0.0065,0.0005
1797.0,2010-03-31,394408,TENNESSEE,58209,332010,5021.0,326578,96.3189297437909,339059,58209_20100331,0.0082,0.0003
1067.0,2010-03-31,235910,IOWA,5820,199051,2931.0,191038,86.17270808148241,221692,5820_20100331,0.0079,0.0004
1771.0,2010-03-31,345984,MINNESOTA,58210,300221,5308.0,295088,93.9040999987271,314244,58210_20100331,0.0102,0.0003
286.0,2010-03-31,58733,GEORGIA,58211,42362,621.0,40310,78.56474623840337,51308,58211_20100331,0.0057,0.0019
405.0,2010-03-31,110721,CALIFORNIA,58212,83326,1506.0,80827,93.76464583188326,86202,58212_20100331,0.0099,0.0011
501.0,2010-03-31,127006,NEW JERSEY,58213,110152,1620.0,108349,94.31986350262027,114874,58213_20100331,0.0088,0.0009
487.0,2010-03-31,149174,ILLINOIS,58214,90891,1535.0,89039,79.68622748060177,111737,58214_20100331,0.007,0.0009
429.0,2010-03-31,106731,OHIO,58215,86130,1272.0,84979,93.45232203930365,90933,58215_20100331,0.0079,0.0011
0.0,2010-03-31,4515,ILLINOIS,58216,0,0.0,0,0.0,500,58216_20100331,0.0,
137.0,2010-03-31,90214,CALIFORNIA,58218,59480,1101.0,58287,81.88791637983113,71179,58218_20100331,0.0107,0.0014
930.0,2010-03-31,235637,SOUTH CAROLINA,58219,211653,2871.0,207658,107.64724788238831,192906,58219_20100331,0.0082,0.0005
332.0,2010-03-31,87391,IOWA,5821,63185,1237.0,62587,89.42405235108374,69989,5821_20100331,0.0104,0.0014
538.0,2010-03-31,136381,TENNESSEE,58220,113460,1732.0,110737,91.39808020865145,121159,58220_20100331,0.0088,0.0008
169.0,2010-03-31,60361,CALIFORNIA,58221,50635,858.0,49696,92.67837827757263,53622,58221_20100331,0.0114,0.0018
1468.0,2010-03-31,303731,SOUTH CAROLINA,58222,227837,3276.0,221708,86.30262830094668,256896,58222_20100331,0.006,0.0004
87.0,2010-03-31,65442,OREGON,58223,57500,759.0,55463,116.23808026825945,47715,58223_20100331,0.0103,0.002
154.0,2010-03-31,96817,CALIFORNIA,58224,30092,852.0,29492,38.99768595041323,75625,58224_20100331,0.0072,0.0013
606.0,2010-03-31,117620,GEORGIA,58226,78818,1065.0,77253,73.81047924787893,104664,58226_20100331,0.0039,0.0009
921.0,2010-03-31,215288,TENNESSEE,58227,170715,2744.0,168155,86.7475908462475,193844,58227_20100331,0.0085,0.0005
2532.0,2010-03-31,643843,LOUISIANA,58228,438131,7861.0,433126,85.48500105591619,506669,58228_20100331,0.0083,0.0002
363.0,2010-03-31,110918,MISSOURI,58230,96761,1469.0,95621,106.27743878719171,89973,58230_20100331,0.01,0.0011
227.0,2010-03-31,73386,HAWAII,58231,64366,956.0,62469,95.45850460720344,65441,58231_20100331,0.0099,0.0015
284.0,2010-03-31,94723,CALIFORNIA,58234,50944,943.0,49159,62.782886334610474,78300,58234_20100331,0.007,0.0012
221.0,2010-03-31,72383,MINNESOTA,58236,60148,838.0,59519,105.29677134011499,56525,58236_20100331,0.0085,0.0018
1305.0,2010-03-31,232710,GEORGIA,58238,180203,2627.0,176406,93.24030761912313,189195,58238_20100331,0.0057,0.0005
534.0,2010-03-31,147397,NORTH CAROLINA,58239,125047,1831.0,123078,104.4982170147733,117780,58239_20100331,0.0088,0.0008
788.0,2010-03-31,254768,VIRGINIA,58243,221722,3441.0,219176,102.73746578167773,213336,58243_20100331,0.0104,0.0005
551.0,2010-03-31,122794,WISCONSIN,58244,105199,1551.0,102973,98.19203005654674,104869,58244_20100331,0.0081,0.0009
734.0,2010-03-31,178513,NORTH CAROLINA,58245,142932,2347.0,141145,93.48527298136851,150981,58245_20100331,0.009,0.0007
1363.0,2010-03-31,327439,FLORIDA,58247,237590,3753.0,232601,84.28580228795471,275967,58247_20100331,0.0073,0.0004
539.0,2010-03-31,135073,NORTH CAROLINA,58248,113806,1556.0,111009,93.61449136033598,118581,58248_20100331,0.0075,0.0008
521.0,2010-03-31,207755,TEXAS,58249,156718,2772.0,154845,82.89701914428883,186792,58249_20100331,0.0108,0.0005
455.0,2010-03-31,141061,NORTH CAROLINA,58250,109348,1507.0,107735,93.18830550990398,115610,58250_20100331,0.0075,0.0009
90.0,2010-03-31,36201,ARIZONA,58252,17336,423.0,16911,60.75226325621498,27836,58252_20100331,0.0092,0.0035
169.0,2010-03-31,42320,MINNESOTA,58254,36381,486.0,34688,116.9008863276379,29673,58254_20100331,0.0075,0.0032
980.0,2010-03-31,327310,ALABAMA,58255,210260,3688.0,206806,70.64831958896715,292726,58255_20100331,0.0083,0.0003
372.0,2010-03-31,105229,CONNECTICUT,58257,67417,835.0,66501,76.5065230896666,86922,58257_20100331,0.0044,0.0011
405.0,2010-03-31,143646,MICHIGAN,58259,122904,1916.0,120745,101.02493306559572,119520,58259_20100331,0.0105,0.0008
302.0,2010-03-31,96289,CALIFORNIA,58261,83091,1281.0,81524,100.05645695770637,81478,58261_20100331,0.0102,0.0012
252.0,2010-03-31,57029,FLORIDA,58262,37959,639.0,36926,83.6243404216772,44157,58262_20100331,0.0068,0.0022
614.0,2010-03-31,125393,NEW YORK,58263,81405,1613.0,80290,71.60821947129963,112124,58263_20100331,0.008,0.0009
817.0,2010-03-31,245747,ILLINOIS,58264,203541,2954.0,200450,92.9433530085455,215669,58264_20100331,0.0087,0.0005
